CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
760.35	5025	-6.4517	
760.77	5028	-6.5071	
761.19	5030	-6.5630	
761.61	5033	-6.6193	
762.04	5035	-6.6749	
762.46	5038	-6.7309	
762.88	5040	-6.7880	
763.30	5043	-6.8447	
763.71	5045	-6.9011	
764.13	5048	-6.9579	
764.54	5050	-7.0152	
764.96	5053	-7.0724	
765.37	5055	-7.1292	
765.78	5058	-7.1864	
766.19	5060	-7.2442	
766.60	5063	-7.3017	
767.01	5065	-7.3585	
767.41	5068	-7.4155	
767.82	5070	-7.4734	
768.23	5073	-7.5308	
768.63	5075	-7.5874	
769.03	5078	-7.6444	
769.44	5080	-7.7017	
769.84	5083	-7.7586	
770.25	5085	-7.8147	
770.66	5088	-7.8710	
771.07	5090	-7.9274	
771.48	5093	-7.9833	
771.89	5095	-8.0383	
772.30	5098	-8.0933	
772.71	5100	-8.1479	
773.12	5103	-8.2022	
773.54	5105	-8.2556	
773.95	5108	-8.3085	
774.37	5110	-8.3608	
774.77	5113	-8.4124	
775.17	5115	-8.4626	
775.60	5118	-8.5123	
776.03	5120	-8.5612	
776.46	5123	-8.6088	
776.90	5125	-8.6547	
777.33	5128	-8.6999	
777.76	5130	-8.7432	
778.19	5133	-8.7846	
778.62	5135	-8.8245	
779.04	5138	-8.8623	
779.46	5140	-8.8982	
779.88	5143	-8.9313	
780.29	5145	-8.9622	
780.71	5148	-8.9912	
781.12	5150	-9.0172	
781.54	5153	-9.0393	
781.95	5155	-9.0581	
782.36	5158	-9.0740	
782.77	5160	-9.0867	
783.18	5163	-9.0964	
783.58	5165	-9.1039	
783.99	5168	-9.1102	
784.39	5170	-9.1152	
784.79	5173	-9.1188	
785.19	5175	-9.1218	
785.60	5178	-9.1248	
786.00	5180	-9.1271	
786.41	5183	-9.1287	
786.81	5185	-9.1305	
787.22	5188	-9.1324	
787.62	5190	-9.1337	
788.03	5193	-9.1349	
788.44	5195	-9.1362	
788.84	5198	-9.1376	
789.25	5200	-9.1384	
789.66	5203	-9.1390	
790.07	5205	-9.1400	
790.48	5208	-9.1413	
790.89	5210	-9.1418	
791.31	5213	-9.1421	
791.72	5215	-9.1429	
792.14	5218	-9.1438	
792.56	5220	-9.1442	
792.98	5223	-9.1443	
793.40	5225	-9.1451	
793.82	5228	-9.1456	
794.25	5230	-9.1458	
794.67	5233	-9.1459	
795.10	5235	-9.1467	
795.53	5238	-9.1472	
795.95	5240	-9.1471	
796.38	5243	-9.1473	
796.80	5245	-9.1476	
797.23	5248	-9.1480	
797.65	5250	-9.1482	
798.08	5253	-9.1480	
798.50	5255	-9.1485	
798.93	5258	-9.1489	
799.35	5260	-9.1490	
799.77	5263	-9.1488	
800.18	5265	-9.1494	
800.60	5268	-9.1497	
801.02	5270	-9.1495	
801.43	5273	-9.1496	
801.85	5275	-9.1498	
802.27	5278	-9.1502	
802.69	5280	-9.1500	
803.11	5283	-9.1500	
803.52	5285	-9.1504	
803.90	5288	-9.1509	
804.33	5290	-9.1504	
804.75	5293	-9.1507	
805.17	5295	-9.1511	
805.58	5298	-9.1512	
806.00	5300	-9.1508	
806.42	5303	-9.1512	
806.84	5305	-9.1514	
807.25	5308	-9.1516	
807.67	5310	-9.1514	
808.09	5313	-9.1515	
808.51	5315	-9.1518	
808.92	5318	-9.1518	
809.34	5320	-9.1516	
809.76	5323	-9.1519	
810.18	5325	-9.1522	
810.59	5328	-9.1521	
811.01	5330	-9.1519	
811.42	5333	-9.1523	
811.84	5335	-9.1526	
812.25	5338	-9.1525	
812.66	5340	-9.1522	
813.08	5343	-9.1527	
813.49	5345	-9.1529	
813.91	5348	-9.1526	
814.32	5350	-9.1527	
814.74	5353	-9.1529	
815.16	5355	-9.1532	
815.57	5358	-9.1530	
815.99	5360	-9.1527	
816.41	5363	-9.1531	
816.83	5365	-9.1536	
817.25	5368	-9.1530	
817.67	5370	-9.1528	
818.09	5373	-9.1533	
818.51	5375	-9.1535	
818.92	5378	-9.1531	
819.34	5380	-9.1530	
819.76	5383	-9.1534	
820.17	5385	-9.1536	
820.59	5388	-9.1532	
821.00	5390	-9.1533	
821.42	5393	-9.1537	
821.83	5395	-9.1536	
822.25	5398	-9.1534	
822.67	5400	-9.1533	
823.09	5403	-9.1539	
823.51	5405	-9.1538	
823.93	5408	-9.1537	
824.36	5410	-9.1536	
824.78	5413	-9.1539	
825.20	5415	-9.1541	
825.63	5418	-9.1537	
826.05	5420	-9.1538	
826.48	5423	-9.1538	
826.90	5425	-9.1540	
827.31	5428	-9.1538	
827.73	5430	-9.1539	
828.15	5433	-9.1543	
828.56	5435	-9.1544	
828.97	5438	-9.1540	
829.39	5440	-9.1540	
829.80	5443	-9.1544	
830.21	5445	-9.1542	
830.62	5448	-9.1541	
831.03	5450	-9.1545	
831.44	5453	-9.1546	
831.85	5455	-9.1545	
832.26	5458	-9.1542	
832.67	5460	-9.1547	
833.08	5463	-9.1546	
833.49	5465	-9.1545	
833.91	5468	-9.1544	
834.32	5470	-9.1547	
834.73	5473	-9.1548	
835.15	5475	-9.1545	
835.57	5478	-9.1543	
835.98	5480	-9.1548	
836.40	5483	-9.1549	
836.82	5485	-9.1547	
837.23	5488	-9.1544	
837.65	5490	-9.1549	
838.07	5493	-9.1551	
838.49	5495	-9.1547	
838.90	5498	-9.1547	
839.31	5500	-9.1550	
839.73	5503	-9.1552	
840.12	5505	-9.1547	
840.51	5508	-9.1548	
840.93	5510	-9.1551	
841.34	5513	-9.1551	
841.76	5515	-9.1548	
842.19	5518	-9.1549	
842.61	5520	-9.1552	
843.03	5523	-9.1553	
843.45	5525	-9.1549	
843.88	5528	-9.1551	
844.30	5530	-9.1554	
844.72	5533	-9.1552	
845.15	5535	-9.1549	
845.57	5538	-9.1552	
845.99	5540	-9.1557	
846.41	5543	-9.1555	
846.83	5545	-9.1552	
847.25	5548	-9.1556	
847.66	5550	-9.1557	
848.07	5553	-9.1553	
848.49	5555	-9.1553	
848.90	5558	-9.1556	
849.31	5560	-9.1560	
849.73	5563	-9.1557	
850.14	5565	-9.1555	
850.55	5568	-9.1557	
850.96	5570	-9.1562	
851.37	5573	-9.1554	
851.79	5575	-9.1553	
852.20	5578	-9.1561	
852.62	5580	-9.1561	
853.03	5583	-9.1560	
853.45	5585	-9.1556	
853.86	5588	-9.1560	
854.28	5590	-9.1563	
854.70	5593	-9.1558	
855.12	5595	-9.1558	
855.53	5598	-9.1561	
855.94	5600	-9.1562	
856.36	5603	-9.1557	
856.77	5605	-9.1557	
857.19	5608	-9.1562	
857.61	5610	-9.1562	
858.03	5613	-9.1557	
858.44	5615	-9.1558	
858.86	5618	-9.1561	
859.28	5620	-9.1565	
859.69	5623	-9.1559	
860.11	5625	-9.1561	
860.52	5628	-9.1565	
860.94	5630	-9.1565	
861.36	5633	-9.1560	
861.77	5635	-9.1566	
862.19	5638	-9.1569	
862.60	5640	-9.1566	
863.01	5643	-9.1565	
863.43	5645	-9.1568	
863.85	5648	-9.1567	
864.27	5650	-9.1565	
864.69	5653	-9.1561	
865.12	5655	-9.1566	
865.54	5658	-9.1567	
865.96	5660	-9.1564	
866.38	5663	-9.1562	
866.79	5665	-9.1568	
867.21	5668	-9.1567	
867.62	5670	-9.1565	
868.04	5673	-9.1562	
868.45	5675	-9.1568	
868.86	5678	-9.1571	
869.27	5680	-9.1566	
869.68	5683	-9.1565	
870.09	5685	-9.1569	
870.50	5688	-9.1570	
870.90	5690	-9.1567	
871.31	5693	-9.1566	
871.71	5695	-9.1571	
872.10	5698	-9.1570	
872.48	5700	-9.1567	
872.90	5703	-9.1566	
873.31	5705	-9.1571	
873.74	5708	-9.1570	
874.16	5710	-9.1568	
874.58	5713	-9.1568	
875.00	5715	-9.1574	
875.42	5718	-9.1570	
875.83	5720	-9.1568	
876.24	5723	-9.1569	
876.66	5725	-9.1574	
877.07	5728	-9.1574	
877.49	5730	-9.1571	
877.90	5733	-9.1577	
878.32	5735	-9.1579	
878.73	5738	-9.1577	
879.15	5740	-9.1574	
879.58	5743	-9.1577	
879.99	5745	-9.1580	
880.41	5748	-9.1578	
880.83	5750	-9.1576	
881.25	5753	-9.1581	
881.67	5755	-9.1585	
882.10	5758	-9.1578	
882.51	5760	-9.1579	
882.93	5763	-9.1581	
883.35	5765	-9.1584	
883.76	5768	-9.1578	
884.18	5770	-9.1580	
884.60	5773	-9.1583	
885.01	5775	-9.1585	
885.42	5778	-9.1581	
885.84	5780	-9.1581	
886.27	5783	-9.1584	
886.69	5785	-9.1585	
887.11	5788	-9.1580	
887.54	5790	-9.1581	
887.96	5793	-9.1585	
888.39	5795	-9.1586	
888.81	5798	-9.1582	
889.23	5800	-9.1583	
889.65	5803	-9.1586	
890.06	5805	-9.1583	
890.48	5808	-9.1580	
890.89	5810	-9.1584	
891.31	5813	-9.1586	
891.73	5815	-9.1584	
892.14	5818	-9.1580	
892.56	5820	-9.1584	
892.98	5823	-9.1586	
893.40	5825	-9.1582	
893.83	5828	-9.1581	
894.23	5830	-9.1586	
894.64	5833	-9.1586	
895.07	5835	-9.1583	
895.49	5838	-9.1581	
895.92	5840	-9.1587	
896.35	5843	-9.1588	
896.77	5845	-9.1584	
897.19	5848	-9.1581	
897.62	5850	-9.1589	
898.03	5853	-9.1588	
898.45	5855	-9.1584	
898.84	5858	-9.1583	
899.17	5860	-9.1588	
899.49	5863	-9.1588	
899.76	5865	-9.1583	
899.98	5868	-9.1584	
900.16	5870	-9.1587	
900.30	5873	-9.1589	
900.42	5875	-9.1587	
900.51	5878	-9.1585	
900.57	5880	-9.1590	
900.63	5883	-9.1592	
900.66	5885	-9.1586	
900.69	5888	-9.1592	
900.71	5890	-9.1592	
900.73	5893	-9.1591	
900.74	5895	-9.1590	
900.74	5898	-9.1594	
900.75	5900	-9.1597	
900.75	5903	-9.1592	
900.75	5905	-9.1590	
900.75	5908	-9.1593	
900.75	5910	-9.1596	
900.75	5913	-9.1593	
900.74	5915	-9.1592	
900.74	5918	-9.1597	
900.74	5920	-9.1597	
900.74	5923	-9.1595	
900.74	5925	-9.1595	
900.74	5928	-9.1598	
900.73	5930	-9.1599	
900.72	5933	-9.1597	
900.72	5935	-9.1595	
900.71	5938	-9.1599	
900.70	5940	-9.1599	
900.69	5943	-9.1598	
900.69	5945	-9.1597	
900.68	5948	-9.1601	
900.68	5950	-9.1601	
900.68	5953	-9.1597	
900.68	5955	-9.1598	
900.68	5958	-9.1602	
900.67	5960	-9.1600	
900.66	5963	-9.1598	
900.65	5965	-9.1599	
900.63	5968	-9.1602	
900.62	5970	-9.1600	
900.60	5973	-9.1597	
900.59	5975	-9.1603	
900.58	5978	-9.1603	
900.57	5980	-9.1599	
900.55	5983	-9.1598	
900.55	5985	-9.1604	
900.54	5988	-9.1605	
900.52	5990	-9.1600	
900.51	5993	-9.1598	
900.50	5995	-9.1603	
900.49	5998	-9.1605	
900.48	6000	-9.1601	
900.47	6003	-9.1602	
900.45	6005	-9.1605	
900.44	6008	-9.1607	
900.42	6010	-9.1604	
900.41	6013	-9.1602	
900.40	6015	-9.1606	
900.38	6018	-9.1608	
900.37	6020	-9.1604	
900.36	6023	-9.1604	
900.35	6025	-9.1608	
900.34	6028	-9.1608	
900.33	6030	-9.1604	
900.33	6033	-9.1605	
900.32	6035	-9.1608	
900.31	6038	-9.1607	
900.30	6040	-9.1605	
900.29	6043	-9.1608	
900.29	6045	-9.1611	
900.27	6048	-9.1608	
900.27	6050	-9.1606	
900.26	6053	-9.1608	
900.25	6055	-9.1611	
900.25	6058	-9.1608	
900.24	6060	-9.1606	
900.23	6063	-9.1610	
900.23	6065	-9.1613	
900.22	6068	-9.1608	
900.20	6070	-9.1606	
900.19	6073	-9.1610	
900.18	6075	-9.1613	
900.17	6078	-9.1610	
900.16	6080	-9.1610	
900.15	6083	-9.1614	
900.14	6085	-9.1613	
900.13	6088	-9.1610	
900.13	6090	-9.1610	
900.12	6093	-9.1614	
900.12	6095	-9.1613	
900.12	6098	-9.1609	
900.13	6100	-9.1611	
900.13	6103	-9.1614	
900.13	6105	-9.1614	
900.14	6108	-9.1612	
900.14	6110	-9.1614	
900.14	6113	-9.1615	
900.14	6115	-9.1614	
900.14	6118	-9.1612	
900.14	6120	-9.1613	
900.14	6123	-9.1618	
900.14	6125	-9.1615	
900.13	6128	-9.1614	
900.13	6130	-9.1615	
900.13	6133	-9.1619	
900.13	6135	-9.1613	
900.13	6138	-9.1615	
900.13	6140	-9.1616	
900.12	6143	-9.1620	
900.12	6145	-9.1614	
900.11	6148	-9.1613	
900.11	6150	-9.1618	
900.10	6153	-9.1618	
900.10	6155	-9.1615	
900.09	6158	-9.1615	
900.09	6160	-9.1620	
900.09	6163	-9.1621	
900.09	6165	-9.1616	
900.09	6168	-9.1617	
900.10	6170	-9.1621	
900.11	6173	-9.1620	
900.12	6175	-9.1617	
900.13	6178	-9.1617	
900.13	6180	-9.1622	
900.14	6183	-9.1623	
900.14	6185	-9.1619	
900.14	6188	-9.1619	
900.14	6190	-9.1623	
900.14	6193	-9.1622	
900.13	6195	-9.1619	
900.13	6198	-9.1622	
900.13	6200	-9.1623	
900.12	6203	-9.1621	
900.12	6205	-9.1620	
900.12	6208	-9.1621	
900.12	6210	-9.1624	
900.12	6213	-9.1623	
900.12	6215	-9.1620	
900.12	6218	-9.1625	
900.12	6220	-9.1626	
900.12	6223	-9.1622	
900.13	6225	-9.1619	
900.14	6228	-9.1624	
900.15	6230	-9.1627	
900.16	6233	-9.1623	
900.17	6235	-9.1621	
900.18	6238	-9.1626	
900.18	6240	-9.1625	
900.19	6243	-9.1622	
900.19	6245	-9.1621	
900.18	6248	-9.1624	
900.18	6250	-9.1628	
900.18	6253	-9.1624	
900.18	6255	-9.1623	
900.19	6258	-9.1627	
900.19	6260	-9.1627	
900.19	6263	-9.1623	
900.18	6265	-9.1625	
900.18	6268	-9.1626	
900.18	6270	-9.1628	
900.18	6273	-9.1626	
900.18	6275	-9.1627	
900.19	6278	-9.1629	
900.19	6280	-9.1627	
900.19	6283	-9.1626	
900.20	6285	-9.1627	
900.20	6288	-9.1631	
900.21	6290	-9.1628	
900.21	6293	-9.1628	
900.21	6295	-9.1629	
900.21	6298	-9.1631	
900.22	6300	-9.1630	
900.22	6303	-9.1628	
900.21	6305	-9.1630	
900.21	6308	-9.1632	
900.21	6310	-9.1628	
900.21	6313	-9.1626	
900.21	6315	-9.1630	
900.21	6318	-9.1631	
900.20	6320	-9.1629	
900.20	6323	-9.1625	
900.21	6325	-9.1632	
900.20	6328	-9.1632	
900.20	6330	-9.1626	
900.20	6333	-9.1627	
900.20	6335	-9.1629	
900.20	6338	-9.1632	
900.20	6340	-9.1628	
900.20	6343	-9.1629	
900.20	6345	-9.1633	
900.21	6348	-9.1633	
900.21	6350	-9.1628	
900.22	6353	-9.1627	
900.22	6355	-9.1633	
900.22	6358	-9.1632	
900.22	6360	-9.1629	
900.22	6363	-9.1628	
900.22	6365	-9.1632	
900.22	6368	-9.1632	
900.21	6370	-9.1630	
900.20	6373	-9.1628	
900.19	6375	-9.1633	
900.18	6378	-9.1631	
900.18	6380	-9.1629	
900.17	6383	-9.1633	
900.17	6385	-9.1636	
900.17	6388	-9.1631	
900.17	6390	-9.1630	
900.17	6393	-9.1633	
900.18	6395	-9.1635	
900.19	6398	-9.1632	
900.20	6400	-9.1632	
900.21	6403	-9.1636	
900.21	6405	-9.1637	
900.22	6408	-9.1632	
900.21	6410	-9.1629	
900.21	6413	-9.1634	
900.21	6415	-9.1638	
900.20	6418	-9.1635	
900.20	6420	-9.1633	
900.19	6423	-9.1636	
900.19	6425	-9.1636	
900.18	6428	-9.1635	
900.18	6430	-9.1633	
900.18	6433	-9.1635	
900.19	6435	-9.1637	
900.19	6438	-9.1632	
900.19	6440	-9.1633	
900.19	6443	-9.1636	
900.19	6445	-9.1638	
900.20	6448	-9.1633	
900.20	6450	-9.1633	
900.20	6453	-9.1638	
900.20	6455	-9.1638	
900.20	6458	-9.1636	
900.20	6460	-9.1635	
900.19	6463	-9.1640	
900.19	6465	-9.1639	
900.19	6468	-9.1634	
900.18	6470	-9.1637	
900.18	6473	-9.1638	
900.17	6475	-9.1637	
900.16	6478	-9.1637	
900.16	6480	-9.1638	
900.16	6483	-9.1641	
900.15	6485	-9.1640	
900.15	6488	-9.1635	
900.15	6490	-9.1642	
900.16	6493	-9.1644	
900.17	6495	-9.1641	
900.18	6498	-9.1640	
900.19	6500	-9.1646	
900.19	6503	-9.1645	
900.20	6505	-9.1640	
900.21	6508	-9.1639	
900.21	6510	-9.1645	
900.21	6513	-9.1645	
900.22	6515	-9.1642	
900.23	6518	-9.1640	
900.24	6520	-9.1644	
900.24	6523	-9.1646	
900.25	6525	-9.1641	
900.25	6528	-9.1642	
900.25	6530	-9.1645	
900.26	6533	-9.1646	
900.27	6535	-9.1643	
900.27	6538	-9.1643	
900.27	6540	-9.1648	
900.28	6543	-9.1647	
900.28	6545	-9.1643	
900.29	6548	-9.1642	
900.29	6550	-9.1647	
900.29	6553	-9.1648	
900.29	6555	-9.1645	
900.29	6558	-9.1645	
900.29	6560	-9.1648	
900.29	6563	-9.1646	
900.29	6565	-9.1641	
900.29	6568	-9.1644	
900.29	6570	-9.1649	
900.29	6573	-9.1646	
900.29	6575	-9.1644	
900.29	6578	-9.1647	
900.29	6580	-9.1648	
900.29	6583	-9.1645	
900.30	6585	-9.1642	
900.30	6588	-9.1648	
900.30	6590	-9.1649	
900.30	6593	-9.1645	
900.30	6595	-9.1644	
900.29	6598	-9.1647	
900.29	6600	-9.1651	
900.28	6603	-9.1646	
900.27	6605	-9.1644	
900.27	6608	-9.1648	
900.26	6610	-9.1649	
900.26	6613	-9.1646	
900.27	6615	-9.1645	
900.27	6618	-9.1648	
900.27	6620	-9.1649	
900.27	6623	-9.1646	
900.27	6625	-9.1644	
900.27	6628	-9.1650	
900.27	6630	-9.1651	
900.27	6633	-9.1648	
900.27	6635	-9.1646	
900.27	6638	-9.1649	
900.27	6640	-9.1651	
900.26	6643	-9.1646	
900.26	6645	-9.1649	
900.26	6648	-9.1654	
900.25	6650	-9.1649	
900.24	6653	-9.1648	
900.24	6655	-9.1649	
900.23	6658	-9.1654	
900.22	6660	-9.1649	
900.21	6663	-9.1646	
900.21	6665	-9.1652	
900.20	6668	-9.1653	
900.20	6670	-9.1651	
900.19	6673	-9.1648	
900.19	6675	-9.1654	
900.19	6678	-9.1652	
900.19	6680	-9.1650	
900.19	6683	-9.1651	
900.18	6685	-9.1653	
900.17	6688	-9.1654	
900.17	6690	-9.1650	
900.16	6693	-9.1651	
900.16	6695	-9.1655	
900.16	6698	-9.1655	
900.16	6700	-9.1652	
900.16	6703	-9.1652	
900.17	6705	-9.1655	
900.17	6708	-9.1656	
900.17	6710	-9.1652	
900.17	6713	-9.1652	
900.18	6715	-9.1656	
900.17	6718	-9.1655	
900.17	6720	-9.1651	
900.17	6723	-9.1652	
900.16	6725	-9.1657	
900.15	6728	-9.1656	
900.14	6730	-9.1652	
900.13	6733	-9.1653	
900.12	6735	-9.1656	
900.12	6738	-9.1655	
900.11	6740	-9.1652	
900.12	6743	-9.1656	
900.12	6745	-9.1657	
900.13	6748	-9.1656	
900.13	6750	-9.1652	
900.14	6753	-9.1657	
900.15	6755	-9.1659	
900.15	6758	-9.1655	
900.15	6760	-9.1656	
900.15	6763	-9.1658	
900.15	6765	-9.1658	
900.15	6768	-9.1656	
900.14	6770	-9.1654	
900.14	6773	-9.1660	
900.13	6775	-9.1659	
900.13	6778	-9.1656	
900.13	6780	-9.1653	
900.12	6783	-9.1658	
900.11	6785	-9.1662	
900.10	6788	-9.1657	
900.09	6790	-9.1655	
900.08	6793	-9.1658	
900.07	6795	-9.1661	
900.06	6798	-9.1657	
900.05	6800	-9.1656	
900.04	6803	-9.1657	
900.04	6805	-9.1660	
900.03	6808	-9.1656	
900.02	6810	-9.1656	
900.01	6813	-9.1658	
900.01	6815	-9.1661	
900.00	6818	-9.1656	
900.00	6820	-9.1656	
900.00	6823	-9.1661	
900.00	6825	-9.1659	
900.00	6828	-9.1656	
900.01	6830	-9.1659	
900.02	6833	-9.1661	
900.02	6835	-9.1660	
900.02	6838	-9.1657	
900.03	6840	-9.1661	
900.03	6843	-9.1661	
900.03	6845	-9.1658	
900.02	6848	-9.1657	
900.02	6850	-9.1661	
900.01	6853	-9.1664	
900.01	6855	-9.1660	
900.01	6858	-9.1657	
900.01	6860	-9.1661	
900.01	6863	-9.1662	
900.01	6865	-9.1658	
900.01	6868	-9.1659	
900.01	6870	-9.1662	
900.01	6873	-9.1662	
900.01	6875	-9.1660	
900.01	6878	-9.1658	
900.01	6880	-9.1664	
900.01	6883	-9.1665	
900.01	6885	-9.1662	
900.01	6888	-9.1659	
900.01	6890	-9.1663	
900.01	6893	-9.1665	
900.02	6895	-9.1662	
900.02	6898	-9.1660	
900.02	6900	-9.1664	
900.01	6903	-9.1665	
900.01	6905	-9.1659	
900.01	6908	-9.1661	
900.01	6910	-9.1667	
900.01	6913	-9.1663	
900.01	6915	-9.1662	
900.01	6918	-9.1663	
900.00	6920	-9.1667	
899.99	6923	-9.1663	
899.99	6925	-9.1662	
899.98	6928	-9.1664	
899.98	6930	-9.1666	
899.98	6933	-9.1663	
899.98	6935	-9.1661	
899.98	6938	-9.1666	
899.98	6940	-9.1667	
899.98	6943	-9.1665	
899.99	6945	-9.1663	
899.98	6948	-9.1665	
899.98	6950	-9.1667	
899.98	6953	-9.1665	
899.98	6955	-9.1663	
899.97	6958	-9.1668	
899.96	6960	-9.1671	
899.96	6963	-9.1664	
899.95	6965	-9.1663	
899.94	6968	-9.1669	
899.93	6970	-9.1668	
899.93	6973	-9.1666	
899.93	6975	-9.1663	
899.92	6978	-9.1667	
899.92	6980	-9.1670	
899.92	6983	-9.1665	
899.92	6985	-9.1667	
899.93	6988	-9.1669	
899.93	6990	-9.1668	
899.93	6993	-9.1665	
899.93	6995	-9.1667	
899.93	6998	-9.1670	
899.93	7000	-9.1669	
899.93	7003	-9.1667	
899.93	7005	-9.1666	
899.92	7008	-9.1669	
899.92	7010	-9.1668	
899.92	7013	-9.1668	
899.92	7015	-9.1666	
899.92	7018	-9.1669	
899.92	7020	-9.1669	
899.92	7023	-9.1666	
899.91	7025	-9.1665	
899.91	7028	-9.1671	
899.91	7030	-9.1670	
899.90	7033	-9.1666	
899.91	7035	-9.1668	
899.90	7038	-9.1671	
899.90	7040	-9.1669	
899.91	7043	-9.1667	
899.91	7045	-9.1670	
899.92	7048	-9.1671	
899.92	7050	-9.1667	
899.92	7053	-9.1668	
899.92	7055	-9.1669	
899.93	7058	-9.1674	
899.93	7060	-9.1669	
899.93	7063	-9.1668	
899.94	7065	-9.1670	
899.95	7068	-9.1672	
899.95	7070	-9.1670	
899.96	7073	-9.1666	
899.97	7075	-9.1671	
899.98	7078	-9.1671	
899.99	7080	-9.1670	
900.00	7083	-9.1668	
900.01	7085	-9.1672	
900.01	7088	-9.1672	
900.02	7090	-9.1670	
900.02	7093	-9.1669	
900.02	7095	-9.1674	
900.03	7098	-9.1673	
900.03	7100	-9.1670	
900.03	7103	-9.1671	
900.04	7105	-9.1675	
900.04	7108	-9.1674	
900.04	7110	-9.1670	
900.05	7113	-9.1671	
900.05	7115	-9.1671	
900.05	7118	-9.1672	
900.05	7120	-9.1669	
900.05	7123	-9.1671	
900.05	7125	-9.1675	
900.04	7128	-9.1671	
900.04	7130	-9.1671	
900.05	7133	-9.1673	
900.05	7135	-9.1675	
900.06	7138	-9.1672	
900.06	7140	-9.1671	
900.07	7143	-9.1675	
900.07	7145	-9.1677	
900.07	7148	-9.1673	
900.07	7150	-9.1673	
900.08	7153	-9.1675	
900.08	7155	-9.1677	
900.09	7158	-9.1673	
900.09	7160	-9.1670	
900.08	7163	-9.1675	
900.08	7165	-9.1677	
900.08	7168	-9.1673	
900.07	7170	-9.1672	
900.07	7173	-9.1675	
900.06	7175	-9.1679	
900.06	7178	-9.1672	
900.06	7180	-9.1673	
900.06	7183	-9.1676	
900.06	7185	-9.1677	
900.06	7188	-9.1673	
900.07	7190	-9.1672	
900.07	7193	-9.1676	
900.07	7195	-9.1677	
900.07	7198	-9.1673	
900.08	7200	-9.1674	
900.08	7203	-9.1678	
900.07	7205	-9.1678	
900.07	7208	-9.1675	
900.07	7210	-9.1674	
900.06	7213	-9.1678	
900.06	7215	-9.1678	
900.05	7218	-9.1673	
900.06	7220	-9.1676	
900.06	7223	-9.1679	
900.07	7225	-9.1677	
900.07	7228	-9.1673	
900.07	7230	-9.1677	
900.08	7233	-9.1681	
900.08	7235	-9.1675	
900.09	7238	-9.1675	
900.09	7240	-9.1678	
900.10	7243	-9.1679	
900.10	7245	-9.1675	
900.11	7248	-9.1674	
900.11	7250	-9.1679	
900.12	7253	-9.1681	
900.12	7255	-9.1678	
900.12	7258	-9.1676	
900.12	7260	-9.1680	
900.12	7263	-9.1681	
900.12	7265	-9.1676	
900.12	7268	-9.1673	
900.12	7270	-9.1678	
900.11	7273	-9.1681	
900.11	7275	-9.1676	
900.10	7278	-9.1675	
900.10	7280	-9.1681	
900.10	7283	-9.1681	
900.10	7285	-9.1676	
900.10	7288	-9.1677	
900.11	7290	-9.1680	
900.11	7293	-9.1681	
900.11	7295	-9.1679	
900.12	7298	-9.1676	
900.12	7300	-9.1680	
900.12	7303	-9.1681	
900.13	7305	-9.1677	
900.13	7308	-9.1678	
900.14	7310	-9.1679	
900.14	7313	-9.1683	
900.14	7315	-9.1677	
900.15	7318	-9.1678	
900.15	7320	-9.1681	
900.15	7323	-9.1682	
900.16	7325	-9.1677	
900.16	7328	-9.1681	
900.16	7330	-9.1682	
900.16	7333	-9.1681	
900.16	7335	-9.1678	
900.16	7338	-9.1681	
900.15	7340	-9.1683	
900.15	7343	-9.1680	
900.15	7345	-9.1679	
900.16	7348	-9.1682	
900.16	7350	-9.1684	
900.16	7353	-9.1681	
900.17	7355	-9.1677	
900.17	7358	-9.1682	
900.18	7360	-9.1684	
900.19	7363	-9.1680	
900.19	7365	-9.1678	
900.20	7368	-9.1682	
900.21	7370	-9.1684	
900.21	7373	-9.1682	
900.20	7375	-9.1679	
900.20	7378	-9.1683	
900.19	7380	-9.1686	
900.19	7383	-9.1682	
900.19	7385	-9.1680	
900.18	7388	-9.1685	
900.19	7390	-9.1685	
900.19	7393	-9.1681	
900.19	7395	-9.1681	
900.19	7398	-9.1685	
900.19	7400	-9.1684	
900.19	7403	-9.1681	
900.20	7405	-9.1680	
900.20	7408	-9.1685	
900.20	7410	-9.1685	
900.20	7413	-9.1684	
900.21	7415	-9.1681	
900.21	7418	-9.1684	
900.21	7420	-9.1684	
900.22	7423	-9.1684	
900.22	7425	-9.1684	
900.23	7428	-9.1688	
900.22	7430	-9.1687	
900.23	7433	-9.1682	
900.23	7435	-9.1685	
900.23	7438	-9.1686	
900.23	7440	-9.1685	
900.24	7443	-9.1683	
900.24	7445	-9.1687	
900.24	7448	-9.1689	
900.25	7450	-9.1686	
900.25	7453	-9.1684	
900.25	7455	-9.1688	
900.25	7458	-9.1688	
900.24	7460	-9.1685	
900.24	7463	-9.1682	
900.24	7465	-9.1687	
900.23	7468	-9.1691	
900.23	7470	-9.1684	
900.22	7473	-9.1684	
900.22	7475	-9.1690	
900.21	7478	-9.1690	
900.21	7480	-9.1685	
900.20	7483	-9.1685	
900.20	7485	-9.1689	
900.20	7488	-9.1690	
900.20	7490	-9.1686	
900.20	7493	-9.1684	
900.20	7495	-9.1690	
900.20	7498	-9.1690	
900.21	7500	-9.1686	
900.21	7503	-9.1688	
900.21	7505	-9.1688	
900.21	7508	-9.1688	
900.21	7510	-9.1687	
900.20	7513	-9.1688	
