CaWO4_3CaCO3(40mg)_VL_260728
Température four	Temps	TG	
/°C	/s	/mg	
828.15	5433	0.0196	
828.56	5435	0.0173	
828.97	5438	0.0173	
829.39	5440	0.0173	
829.80	5443	0.0195	
830.21	5445	0.0195	
830.62	5448	0.0174	
831.03	5450	0.0174	
831.44	5453	0.0174	
831.85	5455	0.0196	
832.26	5458	0.0196	
832.67	5460	0.0158	
833.08	5463	0.0158	
833.49	5465	0.0158	
833.91	5468	0.0195	
834.32	5470	0.0195	
834.73	5473	0.0178	
835.15	5475	0.0178	
835.57	5478	0.0177	
835.98	5480	0.0177	
836.40	5483	0.0177	
836.82	5485	0.0198	
837.23	5488	0.0198	
837.65	5490	0.0175	
838.07	5493	0.0175	
838.49	5495	0.0175	
838.90	5498	0.0198	
839.31	5500	0.0198	
839.73	5503	0.0154	
840.12	5505	0.0154	
840.51	5508	0.0198	
840.93	5510	0.0198	
841.34	5513	0.0198	
841.76	5515	0.0178	
842.19	5518	0.0178	
842.61	5520	0.0175	
843.03	5523	0.0175	
843.45	5525	0.0175	
843.88	5528	0.0204	
844.30	5530	0.0204	
844.72	5533	0.0174	
845.15	5535	0.0174	
845.57	5538	0.0199	
845.99	5540	0.0199	
846.41	5543	0.0199	
846.83	5545	0.0154	
847.25	5548	0.0154	
847.66	5550	0.0197	
848.07	5553	0.0197	
848.49	5555	0.0197	
848.90	5558	0.0178	
849.31	5560	0.0178	
849.73	5563	0.0174	
850.14	5565	0.0174	
850.55	5568	0.0200	
850.96	5570	0.0200	
851.37	5573	0.0200	
851.79	5575	0.0177	
852.20	5578	0.0177	
852.62	5580	0.0200	
853.03	5583	0.0200	
853.45	5585	0.0200	
853.86	5588	0.0160	
854.28	5590	0.0160	
854.70	5593	0.0188	
855.12	5595	0.0188	
855.53	5598	0.0201	
855.94	5600	0.0201	
856.36	5603	0.0201	
856.77	5605	0.0180	
857.19	5608	0.0180	
857.61	5610	0.0201	
858.03	5613	0.0201	
858.44	5615	0.0201	
858.86	5618	0.0181	
859.28	5620	0.0181	
859.69	5623	0.0202	
860.11	5625	0.0202	
860.52	5628	0.0164	
860.94	5630	0.0164	
861.36	5633	0.0164	
861.77	5635	0.0190	
862.19	5638	0.0190	
862.60	5640	0.0207	
863.01	5643	0.0207	
863.43	5645	0.0207	
863.85	5648	0.0181	
864.27	5650	0.0181	
864.69	5653	0.0203	
865.12	5655	0.0203	
865.54	5658	0.0162	
865.96	5660	0.0162	
866.38	5663	0.0162	
866.79	5665	0.0203	
867.21	5668	0.0203	
867.62	5670	0.0161	
868.04	5673	0.0161	
868.45	5675	0.0161	
868.86	5678	0.0190	
869.27	5680	0.0190	
869.68	5683	0.0210	
870.09	5685	0.0210	
870.50	5688	0.0210	
870.90	5690	0.0181	
871.31	5693	0.0181	
871.71	5695	0.0204	
872.10	5698	0.0204	
872.48	5700	0.0204	
872.90	5703	0.0162	
873.31	5705	0.0162	
873.74	5708	0.0204	
874.16	5710	0.0204	
874.58	5713	0.0159	
875.00	5715	0.0159	
875.42	5718	0.0159	
875.83	5720	0.0190	
876.24	5723	0.0190	
876.66	5725	0.0208	
877.07	5728	0.0208	
877.49	5730	0.0208	
877.90	5733	0.0181	
878.32	5735	0.0181	
878.73	5738	0.0204	
879.15	5740	0.0204	
879.58	5743	0.0167	
879.99	5745	0.0167	
880.41	5748	0.0167	
880.83	5750	0.0205	
881.25	5753	0.0205	
881.67	5755	0.0168	
882.10	5758	0.0168	
882.51	5760	0.0193	
882.93	5763	0.0193	
883.35	5765	0.0193	
883.76	5768	0.0208	
884.18	5770	0.0208	
884.60	5773	0.0187	
885.01	5775	0.0187	
885.42	5778	0.0187	
885.84	5780	0.0207	
886.27	5783	0.0223	
886.69	5785	0.0223	
887.11	5788	0.0223	
887.54	5790	0.0223	
887.96	5793	0.0223	
888.39	5795	0.0223	
888.81	5798	0.0223	
889.23	5800	0.0223	
889.65	5803	0.0223	
890.06	5805	0.0223	
890.48	5808	0.0223	
890.89	5810	0.0223	
891.31	5813	0.0223	
891.73	5815	0.0223	
892.14	5818	0.0223	
892.56	5820	0.0223	
892.98	5823	0.0223	
893.40	5825	0.0223	
893.83	5828	0.0223	
894.23	5830	0.0223	
894.64	5833	0.0223	
895.07	5835	0.0223	
895.49	5838	0.0223	
895.92	5840	0.0223	
896.35	5843	0.0223	
896.77	5845	0.0223	
897.19	5848	0.0223	
897.62	5850	0.0223	
898.03	5853	0.0223	
898.45	5855	0.0223	
898.84	5858	0.0223	
899.17	5860	0.0223	
899.49	5863	0.0223	
899.76	5865	0.0223	
899.98	5868	0.0223	
900.16	5870	0.0223	
900.30	5873	0.0223	
900.42	5875	0.0223	
900.51	5878	0.0223	
900.57	5880	0.0223	
900.63	5883	0.0223	
900.66	5885	0.0223	
900.69	5888	0.0223	
900.71	5890	0.0223	
900.73	5893	0.0223	
900.74	5895	0.0223	
900.74	5898	0.0223	
900.75	5900	0.0223	
900.75	5903	0.0223	
900.75	5905	0.0223	
900.75	5908	0.0223	
900.75	5910	0.0223	
900.75	5913	0.0223	
900.74	5915	0.0223	
900.74	5918	0.0223	
900.74	5920	0.0223	
900.74	5923	0.0223	
900.74	5925	0.0223	
900.74	5928	0.0223	
900.73	5930	0.0223	
900.72	5933	0.0223	
900.72	5935	0.0223	
900.71	5938	0.0223	
900.70	5940	0.0223	
900.69	5943	0.0223	
900.69	5945	0.0223	
900.68	5948	0.0223	
900.68	5950	0.0223	
900.68	5953	0.0223	
900.68	5955	0.0223	
900.68	5958	0.0223	
900.67	5960	0.0223	
900.66	5963	0.0223	
900.65	5965	0.0223	
900.63	5968	0.0223	
900.62	5970	0.0223	
900.60	5973	0.0223	
900.59	5975	0.0223	
900.58	5978	0.0223	
900.57	5980	0.0223	
900.55	5983	0.0223	
900.55	5985	0.0223	
900.54	5988	0.0223	
900.52	5990	0.0223	
900.51	5993	0.0223	
900.50	5995	0.0223	
900.49	5998	0.0223	
900.48	6000	0.0223	
900.47	6003	0.0223	
900.45	6005	0.0223	
900.44	6008	0.0223	
900.42	6010	0.0223	
900.41	6013	0.0223	
900.40	6015	0.0223	
900.38	6018	0.0223	
900.37	6020	0.0223	
900.36	6023	0.0223	
900.35	6025	0.0223	
900.34	6028	0.0223	
900.33	6030	0.0223	
900.33	6033	0.0223	
900.32	6035	0.0223	
900.31	6038	0.0223	
900.30	6040	0.0223	
900.29	6043	0.0223	
900.29	6045	0.0223	
900.27	6048	0.0223	
900.27	6050	0.0223	
900.26	6053	0.0223	
900.25	6055	0.0223	
900.25	6058	0.0223	
900.24	6060	0.0223	
900.23	6063	0.0223	
900.23	6065	0.0223	
900.22	6068	0.0223	
900.20	6070	0.0223	
900.19	6073	0.0223	
900.18	6075	0.0223	
900.17	6078	0.0223	
900.16	6080	0.0223	
900.15	6083	0.0223	
900.14	6085	0.0223	
900.13	6088	0.0223	
900.13	6090	0.0223	
900.12	6093	0.0223	
900.12	6095	0.0223	
900.12	6098	0.0223	
900.13	6100	0.0223	
900.13	6103	0.0223	
900.13	6105	0.0223	
900.14	6108	0.0223	
900.14	6110	0.0223	
900.14	6113	0.0223	
900.14	6115	0.0223	
900.14	6118	0.0223	
900.14	6120	0.0223	
900.14	6123	0.0223	
900.14	6125	0.0223	
900.13	6128	0.0223	
900.13	6130	0.0223	
900.13	6133	0.0223	
900.13	6135	0.0223	
900.13	6138	0.0223	
900.13	6140	0.0223	
900.12	6143	0.0223	
900.12	6145	0.0223	
900.11	6148	0.0223	
900.11	6150	0.0223	
900.10	6153	0.0223	
900.10	6155	0.0223	
900.09	6158	0.0223	
900.09	6160	0.0223	
900.09	6163	0.0223	
900.09	6165	0.0223	
900.09	6168	0.0223	
900.10	6170	0.0223	
900.11	6173	0.0223	
900.12	6175	0.0223	
900.13	6178	0.0223	
900.13	6180	0.0223	
900.14	6183	0.0223	
900.14	6185	0.0223	
900.14	6188	0.0223	
900.14	6190	0.0223	
900.14	6193	0.0223	
900.13	6195	0.0223	
900.13	6198	0.0223	
900.13	6200	0.0223	
900.12	6203	0.0223	
900.12	6205	0.0223	
900.12	6208	0.0223	
900.12	6210	0.0223	
900.12	6213	0.0223	
900.12	6215	0.0223	
900.12	6218	0.0223	
900.12	6220	0.0223	
900.12	6223	0.0223	
900.13	6225	0.0223	
900.14	6228	0.0223	
900.15	6230	0.0223	
900.16	6233	0.0223	
900.17	6235	0.0223	
900.18	6238	0.0223	
900.18	6240	0.0223	
900.19	6243	0.0223	
900.19	6245	0.0223	
900.18	6248	0.0223	
900.18	6250	0.0223	
900.18	6253	0.0223	
900.18	6255	0.0223	
900.19	6258	0.0223	
900.19	6260	0.0223	
900.19	6263	0.0223	
900.18	6265	0.0223	
900.18	6268	0.0223	
900.18	6270	0.0223	
900.18	6273	0.0223	
900.18	6275	0.0223	
900.19	6278	0.0223	
900.19	6280	0.0223	
900.19	6283	0.0223	
900.20	6285	0.0223	
900.20	6288	0.0223	
900.21	6290	0.0223	
900.21	6293	0.0223	
900.21	6295	0.0223	
900.21	6298	0.0223	
900.22	6300	0.0223	
900.22	6303	0.0223	
900.21	6305	0.0223	
900.21	6308	0.0223	
900.21	6310	0.0223	
900.21	6313	0.0223	
900.21	6315	0.0223	
900.21	6318	0.0223	
900.20	6320	0.0223	
900.20	6323	0.0223	
900.21	6325	0.0223	
900.20	6328	0.0223	
900.20	6330	0.0223	
900.20	6333	0.0223	
900.20	6335	0.0223	
900.20	6338	0.0223	
900.20	6340	0.0223	
900.20	6343	0.0223	
900.20	6345	0.0223	
900.21	6348	0.0223	
900.21	6350	0.0223	
900.22	6353	0.0223	
900.22	6355	0.0223	
900.22	6358	0.0223	
900.22	6360	0.0223	
900.22	6363	0.0223	
900.22	6365	0.0223	
900.22	6368	0.0223	
900.21	6370	0.0223	
900.20	6373	0.0223	
900.19	6375	0.0223	
900.18	6378	0.0223	
900.18	6380	0.0223	
900.17	6383	0.0223	
900.17	6385	0.0223	
900.17	6388	0.0223	
900.17	6390	0.0223	
900.17	6393	0.0223	
900.18	6395	0.0223	
900.19	6398	0.0223	
900.20	6400	0.0223	
900.21	6403	0.0223	
900.21	6405	0.0223	
900.22	6408	0.0223	
900.21	6410	0.0223	
900.21	6413	0.0223	
900.21	6415	0.0223	
900.20	6418	0.0223	
900.20	6420	0.0223	
900.19	6423	0.0223	
900.19	6425	0.0223	
900.18	6428	0.0223	
900.18	6430	0.0223	
900.18	6433	0.0223	
900.19	6435	0.0223	
900.19	6438	0.0223	
900.19	6440	0.0223	
900.19	6443	0.0223	
900.19	6445	0.0223	
900.20	6448	0.0223	
900.20	6450	0.0223	
900.20	6453	0.0223	
900.20	6455	0.0223	
900.20	6458	0.0223	
900.20	6460	0.0223	
900.19	6463	0.0223	
900.19	6465	0.0223	
900.19	6468	0.0223	
900.18	6470	0.0223	
900.18	6473	0.0223	
900.17	6475	0.0223	
900.16	6478	0.0223	
900.16	6480	0.0223	
900.16	6483	0.0223	
900.15	6485	0.0223	
900.15	6488	0.0223	
900.15	6490	0.0223	
900.16	6493	0.0223	
900.17	6495	0.0223	
900.18	6498	0.0223	
900.19	6500	0.0223	
900.19	6503	0.0223	
900.20	6505	0.0223	
900.21	6508	0.0223	
900.21	6510	0.0223	
900.21	6513	0.0223	
900.22	6515	0.0223	
900.23	6518	0.0223	
900.24	6520	0.0223	
900.24	6523	0.0223	
900.25	6525	0.0223	
900.25	6528	0.0223	
900.25	6530	0.0223	
900.26	6533	0.0223	
900.27	6535	0.0223	
900.27	6538	0.0223	
900.27	6540	0.0223	
900.28	6543	0.0223	
900.28	6545	0.0223	
900.29	6548	0.0223	
900.29	6550	0.0223	
900.29	6553	0.0223	
900.29	6555	0.0223	
900.29	6558	0.0223	
900.29	6560	0.0223	
900.29	6563	0.0223	
900.29	6565	0.0223	
900.29	6568	0.0223	
900.29	6570	0.0223	
900.29	6573	0.0223	
900.29	6575	0.0223	
900.29	6578	0.0223	
900.29	6580	0.0223	
900.29	6583	0.0223	
900.30	6585	0.0223	
900.30	6588	0.0223	
900.30	6590	0.0223	
900.30	6593	0.0223	
900.30	6595	0.0223	
900.29	6598	0.0223	
900.29	6600	0.0223	
900.28	6603	0.0223	
900.27	6605	0.0223	
900.27	6608	0.0223	
900.26	6610	0.0223	
900.26	6613	0.0223	
900.27	6615	0.0223	
900.27	6618	0.0223	
900.27	6620	0.0223	
900.27	6623	0.0223	
900.27	6625	0.0223	
900.27	6628	0.0223	
900.27	6630	0.0223	
900.27	6633	0.0223	
900.27	6635	0.0223	
900.27	6638	0.0223	
900.27	6640	0.0223	
900.26	6643	0.0223	
900.26	6645	0.0223	
900.26	6648	0.0223	
900.25	6650	0.0223	
900.24	6653	0.0223	
900.24	6655	0.0223	
900.23	6658	0.0223	
900.22	6660	0.0223	
900.21	6663	0.0223	
900.21	6665	0.0223	
900.20	6668	0.0223	
900.20	6670	0.0223	
900.19	6673	0.0223	
900.19	6675	0.0223	
900.19	6678	0.0223	
900.19	6680	0.0223	
900.19	6683	0.0223	
900.18	6685	0.0223	
900.17	6688	0.0223	
900.17	6690	0.0223	
900.16	6693	0.0223	
900.16	6695	0.0223	
900.16	6698	0.0223	
900.16	6700	0.0223	
900.16	6703	0.0223	
900.17	6705	0.0223	
900.17	6708	0.0223	
900.17	6710	0.0223	
900.17	6713	0.0223	
900.18	6715	0.0223	
900.17	6718	0.0223	
900.17	6720	0.0223	
900.17	6723	0.0223	
900.16	6725	0.0223	
900.15	6728	0.0223	
900.14	6730	0.0223	
900.13	6733	0.0223	
900.12	6735	0.0223	
900.12	6738	0.0223	
900.11	6740	0.0223	
900.12	6743	0.0223	
900.12	6745	0.0223	
900.13	6748	0.0223	
900.13	6750	0.0223	
900.14	6753	0.0223	
900.15	6755	0.0223	
900.15	6758	0.0223	
900.15	6760	0.0223	
900.15	6763	0.0223	
900.15	6765	0.0223	
900.15	6768	0.0223	
900.14	6770	0.0223	
900.14	6773	0.0223	
900.13	6775	0.0223	
900.13	6778	0.0223	
900.13	6780	0.0223	
900.12	6783	0.0223	
900.11	6785	0.0223	
900.10	6788	0.0223	
900.09	6790	0.0223	
900.08	6793	0.0223	
900.07	6795	0.0223	
900.06	6798	0.0223	
900.05	6800	0.0223	
900.04	6803	0.0223	
900.04	6805	0.0223	
900.03	6808	0.0223	
900.02	6810	0.0223	
900.01	6813	0.0223	
900.01	6815	0.0223	
900.00	6818	0.0223	
900.00	6820	0.0223	
900.00	6823	0.0223	
900.00	6825	0.0223	
900.00	6828	0.0223	
900.01	6830	0.0223	
900.02	6833	0.0223	
900.02	6835	0.0223	
900.02	6838	0.0223	
900.03	6840	0.0223	
900.03	6843	0.0223	
900.03	6845	0.0223	
900.02	6848	0.0223	
900.02	6850	0.0223	
900.01	6853	0.0223	
900.01	6855	0.0223	
900.01	6858	0.0223	
900.01	6860	0.0223	
900.01	6863	0.0223	
900.01	6865	0.0223	
900.01	6868	0.0223	
900.01	6870	0.0223	
900.01	6873	0.0223	
900.01	6875	0.0223	
900.01	6878	0.0223	
900.01	6880	0.0223	
900.01	6883	0.0223	
900.01	6885	0.0223	
900.01	6888	0.0223	
900.01	6890	0.0223	
900.01	6893	0.0223	
900.02	6895	0.0223	
900.02	6898	0.0223	
900.02	6900	0.0223	
900.01	6903	0.0223	
900.01	6905	0.0223	
900.01	6908	0.0223	
900.01	6910	0.0223	
900.01	6913	0.0223	
900.01	6915	0.0223	
900.01	6918	0.0223	
900.00	6920	0.0223	
899.99	6923	0.0223	
899.99	6925	0.0223	
899.98	6928	0.0223	
899.98	6930	0.0223	
899.98	6933	0.0223	
899.98	6935	0.0223	
899.98	6938	0.0223	
899.98	6940	0.0223	
899.98	6943	0.0223	
899.99	6945	0.0223	
899.98	6948	0.0223	
899.98	6950	0.0223	
899.98	6953	0.0223	
899.98	6955	0.0223	
899.97	6958	0.0223	
899.96	6960	0.0223	
899.96	6963	0.0223	
899.95	6965	0.0223	
899.94	6968	0.0223	
899.93	6970	0.0223	
899.93	6973	0.0223	
899.93	6975	0.0223	
899.92	6978	0.0223	
899.92	6980	0.0223	
899.92	6983	0.0223	
899.92	6985	0.0223	
899.93	6988	0.0223	
899.93	6990	0.0223	
899.93	6993	0.0223	
899.93	6995	0.0223	
899.93	6998	0.0223	
899.93	7000	0.0223	
899.93	7003	0.0223	
899.93	7005	0.0223	
899.92	7008	0.0223	
899.92	7010	0.0223	
899.92	7013	0.0223	
899.92	7015	0.0223	
899.92	7018	0.0223	
899.92	7020	0.0223	
899.92	7023	0.0223	
899.91	7025	0.0223	
899.91	7028	0.0223	
899.91	7030	0.0223	
899.90	7033	0.0223	
899.91	7035	0.0223	
899.90	7038	0.0223	
899.90	7040	0.0223	
899.91	7043	0.0223	
899.91	7045	0.0223	
899.92	7048	0.0223	
899.92	7050	0.0223	
899.92	7053	0.0223	
899.92	7055	0.0223	
899.93	7058	0.0223	
899.93	7060	0.0223	
899.93	7063	0.0223	
899.94	7065	0.0223	
899.95	7068	0.0223	
899.95	7070	0.0223	
899.96	7073	0.0223	
899.97	7075	0.0223	
899.98	7078	0.0223	
899.99	7080	0.0223	
900.00	7083	0.0223	
900.01	7085	0.0223	
900.01	7088	0.0223	
900.02	7090	0.0223	
900.02	7093	0.0223	
900.02	7095	0.0223	
900.03	7098	0.0223	
900.03	7100	0.0223	
900.03	7103	0.0223	
900.04	7105	0.0223	
900.04	7108	0.0223	
900.04	7110	0.0223	
900.05	7113	0.0223	
900.05	7115	0.0223	
900.05	7118	0.0223	
900.05	7120	0.0223	
900.05	7123	0.0223	
900.05	7125	0.0223	
900.04	7128	0.0223	
900.04	7130	0.0223	
900.05	7133	0.0223	
900.05	7135	0.0223	
900.06	7138	0.0223	
900.06	7140	0.0223	
900.07	7143	0.0223	
900.07	7145	0.0223	
900.07	7148	0.0223	
900.07	7150	0.0223	
900.08	7153	0.0223	
900.08	7155	0.0223	
900.09	7158	0.0223	
900.09	7160	0.0223	
900.08	7163	0.0223	
900.08	7165	0.0223	
900.08	7168	0.0223	
900.07	7170	0.0223	
900.07	7173	0.0223	
900.06	7175	0.0223	
900.06	7178	0.0223	
900.06	7180	0.0223	
900.06	7183	0.0223	
900.06	7185	0.0223	
900.06	7188	0.0223	
900.07	7190	0.0223	
900.07	7193	0.0223	
900.07	7195	0.0223	
900.07	7198	0.0223	
900.08	7200	0.0223	
900.08	7203	0.0223	
900.07	7205	0.0223	
900.07	7208	0.0223	
900.07	7210	0.0223	
900.06	7213	0.0223	
900.06	7215	0.0223	
900.05	7218	0.0223	
900.06	7220	0.0223	
900.06	7223	0.0223	
900.07	7225	0.0223	
900.07	7228	0.0223	
900.07	7230	0.0223	
900.08	7233	0.0223	
900.08	7235	0.0223	
900.09	7238	0.0223	
900.09	7240	0.0223	
900.10	7243	0.0223	
900.10	7245	0.0223	
900.11	7248	0.0223	
900.11	7250	0.0223	
900.12	7253	0.0223	
900.12	7255	0.0223	
900.12	7258	0.0223	
900.12	7260	0.0223	
900.12	7263	0.0223	
900.12	7265	0.0223	
900.12	7268	0.0223	
900.12	7270	0.0223	
900.11	7273	0.0223	
900.11	7275	0.0223	
900.10	7278	0.0223	
900.10	7280	0.0223	
900.10	7283	0.0223	
900.10	7285	0.0223	
900.10	7288	0.0223	
900.11	7290	0.0223	
900.11	7293	0.0223	
900.11	7295	0.0223	
900.12	7298	0.0223	
900.12	7300	0.0223	
900.12	7303	0.0223	
900.13	7305	0.0223	
900.13	7308	0.0223	
900.14	7310	0.0223	
900.14	7313	0.0223	
900.14	7315	0.0223	
900.15	7318	0.0223	
900.15	7320	0.0223	
900.15	7323	0.0223	
900.16	7325	0.0223	
900.16	7328	0.0223	
900.16	7330	0.0223	
900.16	7333	0.0223	
900.16	7335	0.0223	
900.16	7338	0.0223	
900.15	7340	0.0223	
900.15	7343	0.0223	
900.15	7345	0.0223	
900.16	7348	0.0223	
900.16	7350	0.0223	
900.16	7353	0.0223	
900.17	7355	0.0223	
900.17	7358	0.0223	
900.18	7360	0.0223	
900.19	7363	0.0223	
900.19	7365	0.0223	
900.20	7368	0.0223	
900.21	7370	0.0223	
900.21	7373	0.0223	
900.20	7375	0.0223	
900.20	7378	0.0223	
900.19	7380	0.0223	
900.19	7383	0.0223	
900.19	7385	0.0223	
900.18	7388	0.0223	
900.19	7390	0.0223	
900.19	7393	0.0223	
900.19	7395	0.0223	
900.19	7398	0.0223	
900.19	7400	0.0223	
900.19	7403	0.0223	
900.20	7405	0.0223	
900.20	7408	0.0223	
900.20	7410	0.0223	
900.20	7413	0.0223	
900.21	7415	0.0223	
900.21	7418	0.0223	
900.21	7420	0.0223	
900.22	7423	0.0223	
900.22	7425	0.0223	
900.23	7428	0.0223	
900.22	7430	0.0223	
900.23	7433	0.0223	
900.23	7435	0.0223	
900.23	7438	0.0223	
900.23	7440	0.0223	
900.24	7443	0.0223	
900.24	7445	0.0223	
900.24	7448	0.0223	
900.25	7450	0.0223	
900.25	7453	0.0223	
900.25	7455	0.0223	
900.25	7458	0.0223	
900.24	7460	0.0223	
900.24	7463	0.0223	
900.24	7465	0.0223	
900.23	7468	0.0223	
900.23	7470	0.0223	
900.22	7473	0.0223	
900.22	7475	0.0223	
900.21	7478	0.0223	
900.21	7480	0.0223	
900.20	7483	0.0223	
900.20	7485	0.0223	
900.20	7488	0.0223	
900.20	7490	0.0223	
900.20	7493	0.0223	
900.20	7495	0.0223	
900.20	7498	0.0223	
900.21	7500	0.0223	
900.21	7503	0.0223	
900.21	7505	0.0223	
900.21	7508	0.0223	
900.21	7510	0.0223	
900.20	7513	0.0223	
900.20	7515	0.0223	
900.20	7518	0.0223	
900.20	7520	0.0223	
900.20	7523	0.0223	
900.20	7525	0.0223	
900.20	7528	0.0223	
900.20	7530	0.0223	
900.21	7533	0.0223	
900.22	7535	0.0223	
900.22	7538	0.0223	
900.22	7540	0.0223	
900.22	7543	0.0223	
900.22	7545	0.0223	
900.21	7548	0.0223	
900.21	7550	0.0223	
900.20	7553	0.0223	
900.18	7555	0.0223	
900.17	7558	0.0223	
900.16	7560	0.0223	
900.14	7563	0.0223	
900.13	7565	0.0223	
900.13	7568	0.0223	
900.12	7570	0.0223	
900.11	7573	0.0223	
900.11	7575	0.0223	
900.11	7578	0.0223	
900.10	7580	0.0223	
900.10	7583	0.0223	
900.10	7585	0.0223	
900.10	7588	0.0223	
900.10	7590	0.0223	
900.10	7593	0.0223	
900.11	7595	0.0223	
900.11	7598	0.0223	
900.11	7600	0.0223	
900.11	7603	0.0223	
900.11	7605	0.0223	
900.12	7608	0.0223	
900.12	7610	0.0223	
900.13	7613	0.0223	
900.13	7615	0.0223	
900.14	7618	0.0223	
900.14	7620	0.0223	
900.15	7623	0.0223	
900.14	7625	0.0223	
900.14	7628	0.0223	
900.13	7630	0.0223	
900.12	7633	0.0223	
900.11	7635	0.0223	
900.10	7638	0.0223	
900.09	7640	0.0223	
900.07	7643	0.0223	
900.06	7645	0.0223	
900.04	7648	0.0223	
900.03	7650	0.0223	
900.02	7653	0.0223	
900.02	7655	0.0223	
900.01	7658	0.0223	
900.00	7660	0.0223	
899.99	7663	0.0223	
899.98	7665	0.0223	
899.98	7668	0.0223	
899.97	7670	0.0223	
899.97	7673	0.0223	
899.97	7675	0.0223	
899.96	7678	0.0223	
899.96	7680	0.0223	
899.96	7683	0.0223	
899.96	7685	0.0223	
899.96	7688	0.0223	
899.96	7690	0.0223	
899.97	7693	0.0223	
899.97	7695	0.0223	
899.97	7698	0.0223	
899.97	7700	0.0223	
899.97	7703	0.0223	
899.97	7705	0.0223	
899.97	7708	0.0223	
899.97	7710	0.0223	
899.97	7713	0.0223	
899.97	7715	0.0223	
899.96	7718	0.0223	
899.95	7720	0.0223	
899.95	7723	0.0223	
899.95	7725	0.0223	
899.94	7728	0.0223	
899.94	7730	0.0223	
899.94	7733	0.0223	
899.94	7735	0.0223	
899.94	7738	0.0223	
899.95	7740	0.0223	
899.95	7743	0.0223	
899.95	7745	0.0223	
899.95	7748	0.0223	
899.95	7750	0.0223	
899.96	7753	0.0223	
899.96	7755	0.0223	
899.96	7758	0.0223	
899.97	7760	0.0223	
899.97	7763	0.0223	
899.97	7765	0.0223	
899.97	7768	0.0223	
899.97	7770	0.0223	
899.97	7773	0.0223	
899.97	7775	0.0223	
899.97	7778	0.0223	
899.97	7780	0.0223	
899.97	7783	0.0223	
899.97	7785	0.0223	
899.96	7788	0.0223	
899.96	7790	0.0223	
899.96	7793	0.0223	
899.96	7795	0.0223	
899.96	7798	0.0223	
899.96	7800	0.0223	
899.96	7803	0.0223	
899.96	7805	0.0223	
899.96	7808	0.0223	
899.96	7810	0.0223	
899.96	7813	0.0223	
899.95	7815	0.0223	
899.95	7818	0.0223	
899.95	7820	0.0223	
899.95	7823	0.0223	
899.94	7825	0.0223	
899.93	7828	0.0223	
899.92	7830	0.0223	
899.92	7833	0.0223	
899.92	7835	0.0223	
899.92	7838	0.0223	
899.91	7840	0.0223	
899.90	7843	0.0223	
899.90	7845	0.0223	
899.90	7848	0.0223	
899.89	7850	0.0223	
899.89	7853	0.0223	
899.88	7855	0.0223	
899.87	7858	0.0223	
899.87	7860	0.0223	
899.86	7863	0.0223	
899.85	7865	0.0223	
899.84	7868	0.0223	
899.84	7870	0.0223	
899.84	7873	0.0223	
899.84	7875	0.0223	
899.84	7878	0.0223	
899.84	7880	0.0223	
899.84	7883	0.0223	
899.85	7885	0.0223	
899.85	7888	0.0223	
899.86	7890	0.0223	
899.87	7893	0.0223	
899.88	7895	0.0223	
899.88	7898	0.0223	
899.89	7900	0.0223	
899.89	7903	0.0223	
899.90	7905	0.0223	
899.90	7908	0.0223	
899.90	7910	0.0223	
899.90	7913	0.0223	
899.89	7915	0.0223	
899.88	7918	0.0223	
899.87	7920	0.0223	
899.86	7923	0.0223	
899.85	7925	0.0223	
899.84	7928	0.0223	
899.83	7930	0.0223	
899.82	7933	0.0223	
899.81	7935	0.0223	
899.80	7938	0.0223	
899.79	7940	0.0223	
899.78	7943	0.0223	
899.77	7945	0.0223	
899.76	7948	0.0223	
899.76	7950	0.0223	
899.76	7953	0.0223	
899.76	7955	0.0223	
899.76	7958	0.0223	
899.76	7960	0.0223	
899.77	7963	0.0223	
899.77	7965	0.0223	
899.78	7968	0.0223	
899.79	7970	0.0223	
899.79	7973	0.0223	
899.80	7975	0.0223	
899.80	7978	0.0223	
899.81	7980	0.0223	
899.81	7983	0.0223	
899.82	7985	0.0223	
899.82	7988	0.0223	
899.83	7990	0.0223	
899.84	7993	0.0223	
899.85	7995	0.0223	
899.85	7998	0.0223	
899.86	8000	0.0223	
899.86	8003	0.0223	
899.86	8005	0.0223	
899.87	8008	0.0223	
899.87	8010	0.0223	
899.87	8013	0.0223	
899.87	8015	0.0223	
899.87	8018	0.0223	
899.88	8020	0.0223	
899.88	8023	0.0223	
899.88	8025	0.0223	
899.89	8028	0.0223	
899.89	8030	0.0223	
899.90	8033	0.0223	
899.90	8035	0.0223	
899.91	8038	0.0223	
899.91	8040	0.0223	
899.92	8043	0.0223	
899.93	8045	0.0223	
899.93	8048	0.0223	
899.94	8050	0.0223	
899.95	8053	0.0223	
899.95	8055	0.0223	
899.95	8058	0.0223	
899.96	8060	0.0223	
899.97	8063	0.0223	
899.97	8065	0.0223	
899.97	8068	0.0223	
899.97	8070	0.0223	
899.97	8073	0.0223	
899.97	8075	0.0223	
899.96	8078	0.0223	
899.95	8080	0.0223	
899.95	8083	0.0223	
899.95	8085	0.0223	
899.94	8088	0.0223	
899.94	8090	0.0223	
899.94	8093	0.0223	
899.94	8095	0.0223	
899.94	8098	0.0223	
899.94	8100	0.0223	
899.94	8103	0.0223	
899.94	8105	0.0223	
899.94	8108	0.0223	
899.93	8110	0.0223	
899.93	8113	0.0223	
